nickname,time,Post,Bag Of Words,Label
NolongerAnxiousCarer,Fri 24-Feb-17 19:11:27, ADs saved my life. As PP said would you feel this way about taking medication for a physical illness? You are not your Mum and I'm struggling to see what ADs would have to do with her getting drunk (though there are some that you shouldn't drink with and alcohol is a depressant so drinking whilst depressed isn't generally advisable)
araclouise,Sun 19-Feb-17 22:27:27,"Today has been a bad day ! Lastnight managed to drop off about half 12 woke up at 3:50 am and stayed awake until gone 6 with that or rinks knot feeling in your stomach then I was wide awake again at 8 am ! All day my anxiety has been at an all time high . Getting off spasms down below again ! It's like an electric shock and it scares the crap out of me ! So I broke down in tears to my boyfriend I'm on the verge of giving up I feel so alone and depressed by this constant feeling in my stomach like your scared , then it starts twitching off ! Then I feel all odd and think I'm going to be stuck like this forever ! I'm petrified of going to bed because it just gets out of hand and I feel like I'm totally cracking up ! Somone please help me"
Belleblush,Fri 24-Feb-17 22:50:05,"Hi,I'm on 30mg of citalopram a day and have been on 3x5mg of diazepam. My dr has now prescribed 2mg of diazepam to take once at night if I'm feeling desperate. They do help to calm my mind but the next day I've noticed that I feel very depressed, tend to cry a lot and have very dark thoughts. Has anyone else experienced the same with diazepam? I think they are making me depressed "
tigerdriverII,Tue 03-Jan-17 22:00:24," I'm on 100mg and have been for a while. I get a clenching jaw which I just have to be aware of. Also get very vivid dreams but those are quite fun. Otherwise, no ill effects and not being depressed is great."
Wolfiefan,Wed 22-Feb-17 23:11:34, Yep. Depression. Functioning. Wading through treacle. Detached and robotic. Totally was depression for me. I thought it couldn't be. I didn't feel sad. I had nothing to be depressed about. But yep I was depressed.
Rockingaround,Thu 23-Feb-17 00:13:34,"Hi OP I have as depression since being a little girl (I'm currently on 40mg of citalopram and have been for the past 11 years) one of my first realisations/memories of ""the feeling"" was similar to what you describe, a feeling of guilt, like I'd done something terribly terribly wrong, I think I was about 9. Although I've had more than my fair share of knocks and hard times, I experienced those feelings before anything major happened in my life. I firmly believe that for many (not all) people depression is caused by the levels of seratonin our brain produces, for me I just think it's how I'm wired and the pills enable me to live a 'normal' existence. My meds increase the levels of seratonin in my brain thus enabling me to experience the happiness in my life; as opposed to only ever seeing the dark side to life - feeling low, pessimistic, hopeless, etc. It took me a long long time to come to this realisation, I spent my teens and my early twenties in a self - destructive, reckles state tbh - trying counselling, cbt, natural remedies, meditation, courses, excersise etc etc etc. I don't know if anything has happened recently to trigger these feelings for you?Depression is so complex and unforgiving, like I've said, for some of us it just looms.  Is it vaguely similar to when you had PND? And, how did you get through it then? I've never taken Prozac so not sure of how long people are prescribed it..."
Rockingaround,Thu 23-Feb-17 01:00:41,"Thank you OP I think sometimes counselling, CBT and other therapies can help some people, although for many it's just too much, too painful and something many are never ready for/able to do. One of the things that has helped me, is to abandon looking for a resolve, I got to the point where I didn't care why I felt like ill, I just needed to feel better. I found that searching and the going over of my life in therapy just made things worse - I had several therapists - I think I got the point where I thought, even if I understand why I feel like this, I'm still going to feel like this so how do I make it go away. I initially started medication to give me a break from myself/the pain; with a view to get to the bottom of it when I felt stronger. 11 years on, I couldn't care if I never ""work through"" my issues and come to terms with why I have depression. It's quite an empowering place to be, I honestly don't think there's anything wrong with being on (the right) pills forever You sound like there's a lot going on for you at the moment. There's obviously those awful memories from the experiences you've had, the feelings they conjur up which are made worse by the very present effects of the breakdown of a relationship. One compounds the other, I'm terrible if faced with a difficult time, I group all of the bad things that have ever happened to me, along with my fears - together and become enveloped in all that sadness/hopelessness. (I think that's quite typical of a depressive thought process although I only know my experiences) Id be so overwhelmed in your position, by what's happening with your partner, which is bound to dredge up a lot of other negative feelings you've had in the past and it all just piles up too high. I would probably go and see the GP. Don't feel you have to pour your heart out, just tell him/her you have a good insight into your own mental health, you're having an excruciatingly difficult time and you're a mum and you need to feel better than you do. If you want to try and see if meds can give you a break maybe? it's exhausting feeling as you are right now. I think it takes about 3 weeks for an ssri to take effect ..."
AnxiousMunchkin,Sat 27-Feb-16 09:40:25,I'll keep talking to myself. I did a test last night and this morning and both negative. But still no AF. 9 days late now. If this is a side effect of sertraline I'm really worried because I can't be coping with this worry that I might be pregnant every month. But sertraline was the last antidepressant that I was happy to try. Although I'm actually taking it for anxiety. But I will not take paroxetine or fluoxetine again as I became suicidal on them. Citalopram was not effective for me. Venlafaxine worked well I thought but then I overdosed on it and it caused a seizure so I think that's out again now. Sertraline is the only one that the GP offered me that I was happy to try. I expected some side effects but affecting my cycles like this is too much of a worry that its counterproductive if the whole point is to help manage my anxiety. It's so frustrating.
AnxiousMunchkin,Sat 27-Feb-16 10:49:21,"Oh goodness. Hello. I feel a bit embarrassed now like I've been discovered mumbling to myself in a darkened room The plan is to go up to 100mg but my GP wanted to start very low and ease up because of my previous experience of suicidal ideation on some other SSRIs. I realise that GAD would be a diagnosis but I'm not sure if that's my diagnosis IYSWIM. She tends to say ""if"". I'm trying to commit myself to the plan of staying on this for at least a few months at the proper dose to give it a proper try. But I'm worried because I really don't need any other things to fuel anxiety I'm perfectly capable of finding millions of things to worry and obsess about without adding to it! It's confusing though I can't find amennorrhoea listed as a side effect of sertraline. But my cycles have never been disrupted before and I've been going through stress and anxiety for some time. I am worried about developing suicidal thoughts again. I don't have any at the moment. But I have started to think about self harm and that's not something I've done for probably a decade. Just the idea of causing some physical pain as a focus, something real to concentrate on."
Eulalia2,Wed 22-Feb-17 21:35:19," Eldest son has mild autism but has had additional mental health problems for over a year now. His Dad (my husband) died nearly 15 months ago. I am struggling with being on my own with him, age 17, daughter 14 and youngest son 11. This year my mother was also very ill and I had a lot of stress at work. Just had nearly 4 weeks off work with stress/depression and am now taking anti depressants. I managed to summon up a bit of effort to talk to my son at the weekend (been ignoring each other mostly). He revealed he had been cutting himself. He showed me his scars on his arm. They were more like deep scratches. I didnt really look at them properly. For some stupid reason when I saw them I thought ""is that it?' Like thinking they weren't that bad. I felt no other emotion, shock, sympathy or anything. We talked about emotions and he seems to be feeling the same. I didnt reveal my thoughts and didnt really register it until later. I realised that my reaction was not right for a mother. I know I am depressed but really is this the sort of thing people do? I just don't seem to care about anything any more and even worse I don't seem to care that I don't care. It's taken me a lot of effort to even type this."
NolongerAnxiousCarer,Wed 22-Feb-17 21:59:30,"Firstly who knows how they would react to this till it happens, the lack of emotion could be shock in itself. Also when we are depressed we can just feel so numb, that we can't feel anything.For me self harm is a coping mechanism to release the pressure that builds up inside when stress gets too much. Sometimes it can be a way of feeling something when you are feeling too numb inside. The severity of the injury does not necessarily reflect the severity of the emotional turmoil. I rarely break the skin, but the intensity of the urges and the internal anguish is completely unbearable to get me to that point in the first place. Also generally over time you need to cut deeper to get the same relief and it can be addictive.You need to get proffesional help for both of you ASAP. Get youself and your son to the GP and get some help."
Eulalia2,Thu 23-Feb-17 18:27:53," Thanks again will have a look at that link, am far too tired just now, was home late as had training after work and trying not to go to bed too early. I think part of the problem is that I have totally lost perspective, I feel that I don't have any real problems, that I am 'making' myself depressed, I feel guilty and that I don't deserve any attention but at the same time am seeking it... its very childlike. I found myself making attachments to people at work today, the ones that were sympathetic, wanting to be with them. I've never actually told one single professional the whole story of the difficulties of the last 2 years, my dad being ill and dying, then my husband, my son being ill, then my mother, stress at work and trying to run a household single handed (with poor living conditions thrown in - Long story). I just wish I could cry, I've not been able to do that for weeks now."
dangermouseisace,Tue 02-Aug-16 23:34:21, There are some people who get depression from the pill or other drugs- my uncle got depressed on an anti-inflammatory! My friend had to have her IUD taken out because if was affecting her mood. It might be worthwhile using other forms of contraception for a while and see if your mood continues to improve.
showsomeclass,Wed 03-Aug-16 13:00:21,"Thanks guysWhat's silly is that I don't actually use it for contraception as my DP has had 'the snip'! It's for period control, which is works brilliantly for! But oh my days - sometimes I feel suicidal and so out of control of my own feelings"
